Set Number,Number of Features,Features,KMeans Silhouette Score,KMeans Davies-Bouldin Index,KMeans Calinski-Harabasz Score,KMeans Prediction Accuracy,DBSCAN Silhouette Score,DBSCAN Davies-Bouldin Index,DBSCAN Prediction Accuracy,Best eps,Best min_samples
1160,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.1941363136787001,1.6779592198735624,920.082232313723,19.41363136787001,0.3920999921389719,1.0623227671497553,39.20999921389719,2.0,3
1161,5,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84']",0.2029623412813843,1.672362319417719,1206.3513011614066,20.29623412813843,0.2074282871210737,1.9551215217229967,20.742828712107368,1.1,8
1162,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.16073211375853302,1.7895714374917762,934.1179260593727,16.0732113758533,0.17704284658951136,1.9952446604962615,17.704284658951135,1.5,8
1163,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.1812967682321425,1.7079650743775594,1001.88421791355,18.12967682321425,0.18144803877048366,2.000692957823957,18.144803877048364,1.3,3
1164,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.16150016531486047,1.77807621927877,939.1816895065043,16.15001653148605,0.1890510886335431,1.9989947081372064,18.90510886335431,1.3,3
1165,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.19580297519466483,1.7775697750345982,1172.5109963730324,19.580297519466484,0.2052153318875457,1.8729218783499,20.52153318875457,1.2,13
1166,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.1747549779273713,1.8132521585181747,947.5183089454046,17.47549779273713,0.14133299610282704,2.145905533523604,14.133299610282704,1.5,13
1167,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.15548686598358255,1.9535494494701642,777.732865470206,15.548686598358255,0.1742586909676151,1.8625459397496544,17.42586909676151,1.2,4
1168,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.19481624303416722,1.653729549908153,1016.7615567973103,19.481624303416723,0.18309705717931476,1.8855048151238138,18.309705717931475,1.2,4
1169,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.2017616439921397,1.583726452509876,1319.9008308599575,20.17616439921397,0.3943643794127556,0.9518412471488101,39.43643794127556,1.8,3
1170,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.19491083068278994,1.622535585180863,1063.4927845668517,19.491083068278993,0.3601512072565584,1.068985616900526,36.01512072565584,1.8,3
1171,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.14581770300782054,1.9701436915475719,766.5058264527189,14.581770300782054,0.3599817413990994,1.0725369940092522,35.99817413990994,1.9,3
1172,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.14720104048548965,1.9538501204224858,789.4145837111017,14.720104048548965,0.36228571092989675,1.0787367234712686,36.228571092989675,2.0,3
1173,6,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.20292779899951446,1.5788368454652295,1336.815235508575,20.292779899951448,0.3990184616223447,0.9429243875942749,39.90184616223447,1.8,3
1174,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.18776892445272753,1.6466523892919003,1074.8214875483332,18.776892445272754,0.3645055469075701,1.0591681277305964,36.45055469075701,1.8,3
1175,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.14670736665651404,1.9374251036274903,785.6874447566671,14.670736665651404,0.3643238366735922,1.0626906480780778,36.43238366735922,1.9,3
1176,7,"['OCC_YEAR', 'OCC_HOUR', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.18134549864559749,1.7045514267993793,1058.8618961341801,18.134549864559748,0.3665843042592632,1.068850002361922,36.65843042592632,2.0,3
1177,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LOCATION_Freq']",0.25525581286590365,1.3248602860312797,1666.7854597438884,25.525581286590366,0.2865500176040122,1.3899970666020944,28.655001760401223,1.3,3
1178,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'PREMISES_Freq']",0.29427693192036447,1.2255297252245982,1803.9063302267386,29.427693192036447,0.2911661449908907,1.403143779771809,29.11661449908907,1.2,3
1179,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'Loca_Premi_Freq']",0.2984231339050287,1.2148577657521753,1820.5311052800012,29.842313390502873,0.3017149486696674,1.3962071270530458,30.171494866966743,1.1,3
1180,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'Division_Freq']",0.24128847240949783,1.3634031754475515,1479.9847953258873,24.12884724094978,0.25659078326077606,1.6878925191424643,25.659078326077605,0.9,3
1181,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'Division_Freq', 'LOCATION_Freq']",0.2279957694207468,1.489638235472031,1239.3627993981256,22.79957694207468,0.2178483286072506,1.7022346911681858,21.78483286072506,1.3,8
1182,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'Division_Freq', 'PREMISES_Freq']",0.19214277584582776,1.6453608259692216,1105.9689578589164,19.214277584582774,0.21955902055955448,1.7111845468761677,21.95590205595545,1.5,13
1183,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'Division_Freq', 'Loca_Premi_Freq']",0.17481673649361898,1.7869918292642064,925.214092149346,17.4816736493619,0.23048323826695072,1.7070069082785584,23.04832382669507,1.2,8
1184,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'HOOD_Freq']",0.27761459301225644,1.2670596134403835,1461.7706266263338,27.761459301225642,0.4825463620535512,0.8938557810121134,48.25463620535512,1.8,3
1185,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'HOOD_Freq', 'LOCATION_Freq']",0.21213040714730308,1.533776304776635,1132.5892026978559,21.213040714730308,0.4287965165255319,1.0335136136994285,42.87965165255319,1.8,3
1186,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'HOOD_Freq', 'PREMISES_Freq']",0.2501726500524805,1.428832324720108,1214.4758690685105,25.017265005248053,0.4280266457094686,1.0366942148827585,42.80266457094686,1.9,3
1187,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'HOOD_Freq', 'Loca_Premi_Freq']",0.23702886325273176,1.4417922411342974,1411.0586069937356,23.702886325273177,0.4308548390959134,1.042039540233023,43.08548390959134,2.0,3
1188,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'DIV_HOOD_Hier']",0.28015341293194357,1.2632009855752386,1461.6710227095818,28.015341293194357,0.48851066182398306,0.8836066309924383,48.851066182398306,1.8,3
1189,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.22542461026221006,1.4546513225692586,1112.418730146414,22.542461026221005,0.43430791006457065,1.02207998677268,43.43079100645706,1.8,3
1190,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.2515388828970214,1.4260447773220726,1214.2467138576842,25.15388828970214,0.43351421743358953,1.025233783759584,43.351421743358955,1.9,3
1191,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.25228419325549245,1.4209952729559456,1216.7842069859091,25.228419325549247,0.4362752154838504,1.030543640239296,43.62752154838504,2.0,3
1192,4,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA']",0.23385184628042668,1.6187291093101117,1367.5930304519266,23.38518462804267,0.25856165911672513,1.6729741290432532,25.856165911672512,0.8,3
1193,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.18266275716996788,1.607498452386926,1017.0433796699313,18.266275716996788,0.21769398639985377,1.7229154209931141,21.769398639985376,1.3,13
1194,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.18379527278652205,1.613299661620106,1024.5208973722044,18.379527278652205,0.22358313965908813,1.7316662803454383,22.358313965908813,1.2,13
1195,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.18013344681230553,1.6600006518438104,998.4012514442712,18.013344681230553,0.2320535973163011,1.7265867564611692,23.20535973163011,1.2,13
1196,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq']",0.20006281146723157,1.8265411746867777,1075.289047959299,20.006281146723158,0.22361845651323012,1.7099549501504818,22.361845651323012,0.9,3
1197,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.1900502014708146,1.7158595845801585,978.8656610290909,19.00502014708146,0.17473428965816687,1.9940618188650476,17.473428965816687,1.3,3
1198,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.14069983969312516,1.9867372793353746,754.6275862889114,14.069983969312517,0.17727400486864253,1.9998038414968788,17.727400486864255,1.5,8
1199,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.16069209248988206,2.082657464698804,807.1537994547457,16.069209248988205,0.18624461431595785,1.9972250311471134,18.624461431595783,1.5,8
1200,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq']",0.25605673890739156,1.337223480642486,1577.397661362619,25.605673890739155,0.4269952598583321,0.9343470852831982,42.69952598583321,1.8,3
1201,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.19521656573394586,1.6680286388678456,933.0074219757581,19.521656573394587,0.38512789149638976,1.0625602355135089,38.51278914963898,1.8,3
1202,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.18893678909523223,1.6723807064320992,1095.7855721570936,18.893678909523224,0.3848573972680184,1.0657754107772017,38.48573972680184,1.9,3
1203,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.15590343298940917,1.8782338815365267,837.5116518439357,15.590343298940917,0.3875433865819035,1.0712535226420654,38.75433865819035,2.0,3
1204,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.2574762877264608,1.331014763858558,1600.595868314294,25.74762877264608,0.4322483258425895,0.9245924363135396,43.22483258425895,1.8,3
1205,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.2097334081393008,1.5644570546703178,1163.2541827674645,20.97334081393008,0.3900318540621732,1.0517384185301923,39.00318540621732,1.8,3
1206,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.2084146213032332,1.5625310268622414,1167.0971338241916,20.841462130323322,0.3897460500731882,1.0549256533311058,38.97460500731882,1.9,3
1207,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.20834932642507867,1.556210224296939,1166.3621488321276,20.834932642507866,0.39237866442561586,1.0603656891870525,39.23786644256159,2.0,3
1208,5,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84']",0.19911576762180952,1.5055908285282944,1261.5368729917325,19.911576762180953,0.2065836682056707,1.9538196327768518,20.65836682056707,1.1,13
1209,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.15687778123783477,1.9953357373600489,875.7911809255288,15.687778123783477,0.17645688704102136,1.9977270559953246,17.645688704102135,1.4,8
1210,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.18964692845397058,1.659907812406885,1051.637293538658,18.964692845397057,0.18078535429843468,2.004202586996807,18.078535429843466,1.4,8
1211,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.19073175421749322,1.665904937594147,1054.6174272987864,19.073175421749323,0.18876683558203364,2.000585712224034,18.876683558203364,1.4,8
1212,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.2066670360158859,1.6210179445949429,1200.7856709852035,20.66670360158859,0.20422897756589156,1.8719989437835332,20.422897756589155,1.2,13
1213,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.16395874798109938,1.9800328196723025,903.4849163167312,16.39587479810994,0.14153436729930202,2.157488102430349,14.153436729930203,1.5,13
1214,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.1643247567800775,2.00795934929765,925.4839743795452,16.432475678007748,0.16239361062967314,1.7682292011784042,16.239361062967316,1.2,9
1215,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'Loca_Premi_Freq']",0.16161939848014548,1.970675563455201,899.5433626996544,16.161939848014548,0.17458964066371924,1.7686761044088217,17.458964066371923,1.2,3
1216,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq']",0.20108347187205194,1.5879829018431724,1316.9498556574333,20.108347187205194,0.3944732845043581,0.9526401429839336,39.44732845043581,1.8,3
1217,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'LOCATION_Freq']",0.1902288536934235,1.7125755042206259,1020.0109508144885,19.022885369342347,0.3603036857612049,1.06889384786152,36.030368576120495,1.8,3
1218,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'PREMISES_Freq']",0.16996340059221332,1.781207161718455,1027.2445370593937,16.996340059221332,0.36019074887631675,1.0717860814625926,36.019074887631675,1.9,3
1219,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'HOOD_Freq', 'Loca_Premi_Freq']",0.18510341851156784,1.673025333707966,1088.7787384845324,18.510341851156785,0.3626720902493714,1.0772293498877632,36.267209024937145,2.0,3
1220,6,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier']",0.202196336519192,1.582389751139249,1333.8247496977344,20.2196336519192,0.3991036744673301,0.9437196106450605,39.910367446733005,1.8,3
1221,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.18674361261405717,1.6795536413071692,1102.1169487876336,18.674361261405718,0.36463823823343294,1.0590821690489958,36.4638238233433,1.8,3
1222,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.15231882380649198,1.9686048995403282,795.9207267426038,15.231882380649198,0.36451312621383614,1.0619504549027647,36.451312621383614,1.9,3
1223,7,"['OCC_YEAR', 'OCC_MONTH_Num', 'DOW_Category_Freq', 'LONG_WGS84', 'LAT_WGS84', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.17142329517492128,1.7665936939439542,1037.6370165247017,17.14232951749213,0.36695126016067997,1.067359856271084,36.695126016067995,2.0,3
1224,4,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LOCATION_Freq']",0.22724210635586925,1.3638986001882785,1517.810704619899,22.724210635586925,0.3174671530475987,1.2905300965461528,31.74671530475987,1.3,3
1225,4,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'PREMISES_Freq']",0.19791637977485205,1.3953319994923958,1284.3606469381064,19.791637977485205,0.3092063895042462,1.3136621300327258,30.92063895042462,1.2,3
1226,4,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'Loca_Premi_Freq']",0.25136659740881273,1.3165916323905975,1654.421564941611,25.136659740881274,0.3096530533953818,1.3174563311878402,30.96530533953818,1.1,3
1228,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'Division_Freq', 'LOCATION_Freq']",0.20394604109570216,1.555022245667405,1187.8712618852855,20.394604109570217,0.2659255153084951,1.4906079987471572,26.592551530849512,1.3,8
1229,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'Division_Freq', 'PREMISES_Freq']",0.17694909858939523,1.6526732255794276,1046.8309985356786,17.69490985893952,0.2561727901593523,1.5155474909628477,25.617279015935228,1.3,13
1230,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'Division_Freq', 'Loca_Premi_Freq']",0.16156246316046427,1.642507956821727,950.8753380278314,16.156246316046428,0.25728090952818117,1.5197425578655357,25.728090952818118,1.3,13
1231,4,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'HOOD_Freq']",0.27769280498544135,1.1579406505215972,2108.1791946665276,27.769280498544134,0.48075877780508125,0.8847708493184689,48.07587778050812,0.7,3
1232,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'HOOD_Freq', 'LOCATION_Freq']",0.1934017670591083,1.585612086021378,1047.873971790821,19.34017670591083,0.4277174489693492,1.0256298198481089,42.77174489693492,1.6,3
1233,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'HOOD_Freq', 'PREMISES_Freq']",0.20976467941921897,1.5328490522018619,1119.289840312475,20.976467941921896,0.4269599576051985,1.0321411345861766,42.69599576051985,1.9,3
1234,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'HOOD_Freq', 'Loca_Premi_Freq']",0.21598734628147773,1.4306141339678349,1379.3241473961004,21.598734628147774,0.42925812326060586,1.039209477595277,42.92581232606059,2.0,3
1235,4,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DIV_HOOD_Hier']",0.28006273992724223,1.1493972885370887,2146.9246508575316,28.006273992724225,0.4867474588109392,0.8745151477803055,48.67474588109392,0.7,3
1236,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.18695483403607027,1.587090454210234,1029.2494417072605,18.695483403607028,0.43326555728793265,1.014203552791206,43.32655572879327,1.6,3
1237,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.23220312820840583,1.4371055580180876,1423.594097202229,23.220312820840583,0.4324896347830519,1.0206718119683034,43.24896347830519,1.9,3
1238,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.17241380531055114,1.5960447374875695,910.3040605966719,17.241380531055114,0.434719639003327,1.0276870399441618,43.471963900332696,2.0,3
1240,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'LOCATION_Freq']",0.18987105870730167,1.596696334803287,1139.149783406465,18.98710587073017,0.268079761641473,1.4991377864832907,26.807976164147302,1.4,3
1241,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'PREMISES_Freq']",0.18791402253775694,1.6253875958280357,1114.894116150827,18.791402253775694,0.2616232222782322,1.5236340885275397,26.16232222782322,1.2,8
1242,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Loca_Premi_Freq']",0.19104177897820582,1.6157671036066303,1121.2966643879872,19.10417789782058,0.2610714659265679,1.5278307650462033,26.10714659265679,1.2,8
1243,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq']",0.1768344597533188,1.6574850169472946,1043.7583586419814,17.68344597533188,0.1735775889641074,0.6728149908029784,17.35775889641074,1.1,3
1244,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'LOCATION_Freq']",0.1715505320713746,1.844674642112385,919.9891956234901,17.15505320713746,0.22997528193829167,1.6813307070596337,22.99752819382917,1.4,3
1245,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'PREMISES_Freq']",0.17662229820695263,1.7584855523999448,938.8977898701436,17.662229820695263,0.2220532538878108,1.7076884058965698,22.20532538878108,1.4,3
1246,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'Division_Freq', 'Loca_Premi_Freq']",0.1782213490852836,1.7571001603946763,943.1875613403566,17.82213490852836,0.22233020286670413,1.7125063952422999,22.233020286670413,1.4,3
1247,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq']",0.21493942171914546,1.4549548675823758,1412.4578472141661,21.493942171914547,0.4259677159527724,0.9266841764680894,42.59677159527724,0.8,3
1248,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq', 'LOCATION_Freq']",0.16550995127561224,1.7819363008406326,863.525689311703,16.550995127561226,0.3844129429943316,1.0555581979085564,38.44129429943316,1.6,3
1249,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq', 'PREMISES_Freq']",0.17725792008937116,1.688139428352679,1047.5827207660273,17.725792008937116,0.3840897153804023,1.0615807339819523,38.408971538040234,1.9,3
1250,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'HOOD_Freq', 'Loca_Premi_Freq']",0.1770804648758832,1.6899423993505838,1049.2279568745819,17.70804648758832,0.3864007912340678,1.0685081695116798,38.64007912340678,2.0,3
1251,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier']",0.214267364973246,1.436603980585879,1462.4719527198647,21.4267364973246,0.4312674197316552,0.916956046611523,43.12674197316552,0.8,3
1252,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'LOCATION_Freq']",0.17436990267793537,1.6808442051335508,1074.068987027163,17.436990267793536,0.3893613852275927,1.0447634976354627,38.93613852275927,1.6,3
1253,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'PREMISES_Freq']",0.16157348057512094,1.8169374656368715,843.6862760831733,16.157348057512095,0.38902349151323046,1.0507373964733844,38.902349151323044,1.9,3
1254,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_LAT_PCA', 'DIV_HOOD_Hier', 'Loca_Premi_Freq']",0.1907523771628988,1.661978467623627,1094.5538304485488,19.07523771628988,0.391280227551978,1.0576095310327722,39.1280227551978,2.0,3
1255,5,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84']",0.16668017179425856,1.657844152750626,1106.619471313676,16.668017179425856,0.20265431102337453,1.5702208038627115,20.265431102337452,1.0,14
1256,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'LOCATION_Freq']",0.16503717084739844,1.8102055968611943,981.3497584373779,16.503717084739844,0.2331902653268175,1.681613785182838,23.31902653268175,1.5,3
1257,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'PREMISES_Freq']",0.16207796290700108,1.8102574027504512,959.166111319577,16.20779629070011,0.22659453728999912,1.7078945879606837,22.659453728999914,1.4,8
1258,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Loca_Premi_Freq']",0.1605355175247463,1.822224874921143,956.2306389300004,16.05355175247463,0.22616889931071768,1.712690917891686,22.616889931071768,1.4,3
1259,6,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq']",0.19370102825905022,1.7288361249005477,1143.8051867836923,19.370102825905022,0.1678770668246235,4.092092223867574,16.78770668246235,1.0,17
1260,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'LOCATION_Freq']",0.19774176769141374,1.6516260758747143,1036.4276111496702,19.774176769141373,0.18180017524384548,2.3830248823025992,18.18001752438455,1.5,15
1261,7,"['OCC_DAY', 'OCC_DOY', 'OCC_HOUR', 'LONG_WGS84', 'LAT_WGS84', 'Division_Freq', 'PREMISES_Freq']",0.1916815575445221,1.6722801836215693,1005.3401408240558,19.168155754452208,0.1731575233871683,3.0782794201707544,17.31575233871683,1.2,3
